city_id,date_id,condition_id,avg_temp,min_temp,max_temp,humidity,precipitation,wind_speed,visibility,temp_ideale,peu_vent,peu_pluie,bonne_visibilite,score_meteo,periode_recommandee
4,30,7,8.4,4.2,13.3,92,1.458,19.0,18.5,False,True,True,True,70,False
1,30,5,11.0,7.6,14.8,61,0.0,17.4,32.3,False,True,True,True,70,False
3,30,7,11.0,8.6,14.7,89,1.953,10.7,17.4,False,True,True,True,70,False
5,31,5,10.7,6.3,17.3,84,0.0,10.8,15.4,False,True,True,True,70,False
4,31,7,12.3,11.4,14.0,87,0.014,22.2,22.5,False,False,True,True,50,False
1,31,5,11.9,8.8,14.8,79,0.0,16.3,29.4,False,True,True,True,70,False
3,31,7,12.5,10.0,17.3,87,0.205,12.2,20.5,False,True,True,True,70,False
2,31,7,11.2,8.1,16.2,87,0.539,13.1,17.6,False,True,True,True,70,False
4,32,7,12.6,11.2,14.0,86,9.356,23.7,19.0,False,False,False,True,20,False
5,32,7,11.4,7.5,15.8,89,0.086,15.9,15.4,False,True,True,True,70,False
3,32,7,11.1,5.8,17.0,88,1.052,29.1,18.4,False,False,True,True,50,False
1,32,5,13.1,11.9,15.1,79,0.0,32.9,24.7,False,False,True,True,50,False
2,32,7,10.4,6.0,14.6,88,0.407,30.8,19.9,False,False,True,True,50,False
5,33,7,12.0,6.2,18.2,84,0.027,11.5,27.9,False,True,True,True,70,False
3,33,7,13.7,8.1,21.5,80,0.006,23.4,24.2,False,False,True,True,50,False
4,33,7,13.1,11.2,15.9,91,9.665,23.2,15.2,False,False,False,True,20,False
1,33,5,11.8,8.8,15.9,80,0.0,23.2,26.2,False,False,True,True,50,False
2,33,7,10.9,9.6,12.4,90,3.569,20.0,16.5,False,False,True,True,50,False
3,34,5,13.0,8.4,20.2,76,0.0,12.5,26.1,False,True,True,True,70,False
1,34,7,11.8,9.1,16.0,85,0.009,16.3,22.1,False,True,True,True,70,False
4,34,7,11.9,8.0,13.7,86,8.609,34.8,19.3,False,False,False,True,20,False
2,34,5,13.3,8.9,19.9,79,0.0,15.2,18.5,False,True,True,True,70,False
5,34,5,13.9,8.8,20.2,74,0.0,32.1,27.5,False,False,True,True,50,False
2,35,7,8.3,4.9,14.3,71,2.095,48.6,42.5,False,False,True,True,50,False
5,35,5,11.0,8.3,13.9,62,0.0,53.8,32.1,False,False,True,True,50,False
1,35,7,15.6,9.1,20.7,38,0.009,47.8,30.1,False,False,True,True,50,False
3,35,7,10.9,6.8,14.0,70,3.156,35.8,33.6,False,False,True,True,50,False
4,35,7,7.2,5.6,8.9,74,6.124,29.5,22.7,False,False,False,True,20,False
3,36,3,6.1,2.1,10.7,73,0.0,15.0,30.8,False,True,True,True,70,False
2,36,7,6.6,3.8,9.4,70,0.171,37.1,47.4,False,False,True,True,50,False
4,36,5,7.6,4.5,9.6,71,0.0,16.2,23.5,False,True,True,True,70,False
1,36,3,10.8,7.8,15.8,40,0.0,19.2,34.7,False,True,True,True,70,False
5,36,5,9.2,5.5,12.8,57,0.0,52.7,45.9,False,False,True,True,50,False
2,37,5,2.8,-0.9,7.0,76,0.0,12.7,25.7,False,True,True,True,70,False
5,37,5,7.8,1.9,14.2,62,0.0,22.4,44.7,False,False,True,True,50,False
1,37,5,9.4,6.0,14.4,47,0.0,23.6,34.4,False,False,True,True,50,False
3,37,5,5.9,0.3,11.7,76,0.0,27.9,23.7,False,False,True,True,50,False
4,37,5,5.6,2.2,9.9,70,0.0,13.3,21.1,False,True,True,True,70,False
2,38,5,5.1,-1.1,13.9,72,0.0,19.3,28.7,False,True,True,True,70,False
3,38,5,9.9,7.4,12.9,77,0.0,23.2,32.7,False,False,True,True,50,False
1,38,5,8.9,4.6,13.9,62,0.0,22.6,33.5,False,False,True,True,50,False
5,38,5,8.3,3.9,14.4,64,0.0,14.0,46.1,False,True,True,True,70,False
4,38,7,6.3,1.6,11.2,67,0.049,13.3,22.6,False,True,True,True,70,False
2,39,5,7.2,1.0,13.5,76,0.0,34.7,33.3,False,False,True,True,50,False
4,39,7,9.1,7.8,10.5,82,2.019,14.7,19.3,False,True,True,True,70,False
1,39,5,9.6,6.8,13.8,64,0.0,20.2,27.5,False,False,True,True,50,False
3,39,5,10.1,6.4,14.8,79,0.0,26.0,29.3,False,False,True,True,50,False
5,39,7,9.4,4.9,14.3,74,0.044,22.1,41.1,False,False,True,True,50,False
5,40,5,10.5,5.3,15.6,78,0.0,17.1,42.7,False,True,True,True,70,False
4,40,7,10.1,7.5,13.3,84,0.599,44.5,18.3,False,False,True,True,50,False
2,40,5,9.9,6.4,13.0,72,0.0,56.0,41.3,False,False,True,True,50,False
1,40,5,10.1,6.7,14.1,68,0.0,23.6,29.4,False,False,True,True,50,False
3,40,5,10.4,5.6,15.0,83,0.0,22.9,25.6,False,False,True,True,50,False
2,41,9,13.8,11.6,17.8,59,0.0,49.8,42.5,False,False,True,True,50,False
4,41,7,10.7,8.0,14.0,68,8.77,42.5,17.3,False,False,False,True,20,False
3,41,7,13.1,9.2,15.5,81,0.006,26.6,26.6,False,False,True,True,50,False
1,41,5,15.4,8.8,23.0,61,0.0,51.3,28.3,False,False,True,True,50,False
5,41,5,13.6,11.2,17.2,76,0.0,38.7,37.8,False,False,True,True,50,False
2,42,7,10.4,6.5,13.0,62,1.986,24.4,41.0,False,False,True,True,50,False
1,42,5,17.7,15.1,21.8,38,0.0,56.2,32.6,False,False,True,True,50,False
4,42,7,6.5,4.7,9.3,73,1.212,29.9,22.7,False,False,True,True,50,False
3,42,7,12.1,9.6,13.5,79,0.626,27.2,21.4,False,False,True,True,50,False
5,42,5,13.5,11.5,15.2,67,0.0,31.0,37.0,False,False,True,True,50,False
2,43,7,6.6,3.2,11.0,66,0.041,10.3,36.4,False,True,True,True,70,False
3,43,5,9.5,7.2,12.8,78,0.0,12.5,29.1,False,True,True,True,70,False
5,43,5,9.7,6.6,13.4,57,0.0,33.2,47.0,False,False,True,True,50,False
4,43,5,6.4,4.1,9.5,72,0.0,20.5,24.6,False,False,True,True,50,False
1,43,5,12.7,9.1,16.8,38,0.0,28.3,34.5,False,False,True,True,50,False
5,44,7,8.3,1.8,13.6,80,0.188,15.7,30.6,False,True,True,True,70,False
4,44,7,8.6,5.1,12.7,74,2.328,31.7,21.8,False,False,True,True,50,False
3,44,5,10.0,4.1,16.9,74,0.0,28.1,36.3,False,False,True,True,50,False
1,44,5,11.1,6.0,14.9,56,0.0,36.7,28.7,False,False,True,True,50,False
2,44,7,6.2,-0.4,11.2,73,0.868,53.9,31.4,False,False,True,True,50,False
4,45,7,9.8,8.7,11.8,75,0.115,17.6,20.8,False,True,True,True,70,False
1,45,3,12.9,8.9,15.2,67,0.0,43.3,20.2,False,False,True,True,50,False
2,45,7,8.5,3.1,11.3,75,0.427,16.3,46.3,False,True,True,True,70,False
3,45,5,10.6,6.7,14.6,76,0.0,22.5,12.6,False,False,True,True,50,False
5,45,3,10.9,5.6,15.4,66,0.0,44.5,31.5,False,False,True,True,50,False
2,46,5,8.2,-0.1,17.6,69,0.0,28.7,29.9,False,False,True,True,50,False
5,46,7,8.7,2.3,15.9,80,0.012,18.8,31.1,False,True,True,True,70,False
3,46,5,9.1,2.5,15.7,77,0.0,25.0,19.1,False,False,True,True,50,False
1,46,3,11.4,7.9,15.1,67,0.0,15.2,27.0,False,True,True,True,70,False
4,46,7,10.0,6.5,13.7,78,0.575,25.8,18.5,False,False,True,True,50,False
2,47,5,12.3,10.0,14.6,68,0.0,56.8,43.4,False,False,True,True,50,False
4,47,7,14.0,8.9,17.9,70,1.936,39.2,20.9,False,False,True,True,50,False
1,47,5,10.5,7.0,14.0,74,0.0,20.1,21.7,False,False,True,True,50,False
5,47,9,11.9,8.5,14.5,83,0.0,21.9,25.4,False,False,True,True,50,False
3,47,5,12.2,9.6,15.1,81,0.0,30.0,17.4,False,False,True,True,50,False
2,48,7,10.7,6.1,13.6,82,4.879,47.0,29.7,False,False,True,True,50,False
5,48,7,12.9,10.8,13.6,90,0.952,23.8,20.0,False,False,True,True,50,False
4,48,7,9.2,6.5,12.4,76,0.871,30.3,25.1,False,False,True,True,50,False
3,48,7,11.1,8.4,13.6,85,0.13,26.1,26.2,False,False,True,True,50,False
1,48,7,12.1,9.1,15.1,82,0.003,31.2,17.1,False,False,True,True,50,False
5,49,5,10.8,8.3,13.9,58,0.0,40.4,46.5,False,False,True,True,50,False
2,49,5,6.5,2.0,10.8,78,0.0,10.3,23.3,False,True,True,True,70,False
4,49,5,7.5,4.1,10.9,73,0.0,22.9,24.2,False,False,True,True,50,False
1,49,5,12.3,9.8,16.0,75,0.0,18.3,26.8,False,True,True,True,70,False
3,49,5,8.4,3.2,12.4,74,0.0,18.7,36.0,False,True,True,True,70,False
1,50,5,11.0,8.0,14.9,64,0.0,21.9,33.6,False,False,True,True,50,False
2,50,7,6.4,4.0,9.1,81,0.682,11.3,29.7,False,True,True,True,70,False
5,50,3,10.8,6.4,15.7,56,0.0,36.3,47.4,False,False,True,True,50,False
4,50,7,7.5,5.3,9.9,82,5.384,23.3,19.6,False,False,False,True,20,False
3,50,5,8.4,4.5,13.1,75,0.0,22.8,34.7,False,False,True,True,50,False
2,51,2,7.7,1.6,15.0,76,0.159,14.8,25.4,False,True,True,True,70,False
5,51,3,9.8,3.5,15.9,66,0.0,29.5,42.7,False,False,True,True,50,False
4,51,7,8.7,5.8,11.1,82,0.981,27.5,22.8,False,False,True,True,50,False
3,51,3,8.6,0.9,18.1,70,0.0,17.3,20.1,False,True,True,True,70,False
1,51,3,11.4,7.7,15.1,60,0.0,20.9,28.6,False,False,True,True,50,False
2,52,7,8.0,3.6,11.2,66,0.034,22.2,40.8,False,False,True,True,50,False
5,52,7,10.3,3.6,15.3,63,0.012,42.6,34.2,False,False,True,True,50,False
4,52,7,6.5,2.5,10.3,73,0.226,17.5,22.8,False,True,True,True,70,False
1,52,5,11.0,7.1,15.1,72,0.0,23.7,21.8,False,False,True,True,50,False
3,52,5,7.9,4.2,12.0,82,0.0,14.9,27.9,False,True,True,True,70,False
2,53,5,6.7,-0.2,15.0,65,0.0,10.0,28.8,False,True,True,True,70,False
4,53,5,9.2,5.2,13.0,75,0.0,25.5,23.3,False,False,True,True,50,False
1,53,5,11.5,8.0,15.0,74,0.0,17.9,24.3,False,True,True,True,70,False
3,53,5,7.9,0.7,15.9,78,0.0,11.1,16.6,False,True,True,True,70,False
5,53,5,9.3,2.7,16.2,75,0.0,10.8,30.0,False,True,True,True,70,False
1,54,7,11.2,7.9,14.8,76,0.009,25.5,23.3,False,False,True,True,50,False
2,54,5,10.0,1.4,21.1,62,0.0,9.7,24.5,False,True,True,True,70,False
3,54,5,8.7,2.6,16.3,82,0.0,10.4,12.2,False,True,True,True,70,False
5,54,7,9.6,3.4,18.4,79,0.071,17.4,16.9,False,True,True,True,70,False
4,54,7,11.5,9.7,13.5,86,0.168,26.8,21.0,False,False,True,True,50,False
4,55,7,11.6,10.0,12.8,84,0.355,29.5,22.3,False,False,True,True,50,False
2,55,3,11.6,4.7,20.1,68,0.0,7.6,26.9,False,True,True,True,70,False
5,55,7,12.6,5.6,21.1,68,0.012,22.3,35.4,False,False,True,True,50,False
1,55,5,12.0,8.1,15.2,80,0.0,20.1,20.3,False,False,True,True,50,False
3,55,5,8.7,1.0,17.5,78,0.0,8.8,10.3,False,True,True,True,70,False
4,56,7,8.3,4.7,11.2,80,4.076,28.0,19.9,False,False,True,True,50,False
2,56,7,8.2,4.2,12.3,78,1.835,20.0,25.3,False,False,True,True,50,False
1,56,7,12.8,10.0,15.0,76,0.009,34.9,19.4,False,False,True,True,50,False
5,56,7,9.8,3.7,15.0,76,0.071,34.2,33.0,False,False,True,True,50,False
3,56,7,10.0,6.9,14.1,77,0.078,33.1,23.4,False,False,True,True,50,False
3,57,7,7.9,6.8,10.1,83,4.47,36.4,25.9,False,False,True,True,50,False
1,57,3,12.9,9.0,15.2,35,0.0,55.0,27.8,False,False,True,True,50,False
4,57,7,4.6,2.7,6.9,77,3.421,30.1,23.3,False,False,True,True,50,False
5,57,5,10.1,6.3,13.1,54,0.0,48.0,48.0,False,False,True,True,50,False
2,57,7,6.4,3.2,9.4,62,0.579,39.1,48.4,False,False,True,True,50,False
3,58,7,9.2,5.5,13.2,86,15.12,44.5,23.3,False,False,False,True,20,False
5,58,7,7.5,1.1,13.1,74,1.473,35.9,36.3,False,False,True,True,50,False
1,58,7,9.7,5.7,15.8,47,0.01,39.8,29.2,False,False,True,True,50,False
4,58,7,5.6,3.4,11.6,80,9.916,43.0,19.2,False,False,False,True,20,False
2,58,7,5.2,0.6,10.6,74,1.179,49.3,41.5,False,False,True,True,50,False
5,59,5,10.2,6.1,14.9,54,0.0,43.7,47.4,False,False,True,True,50,False
3,59,7,10.6,7.4,15.2,85,0.624,16.3,21.3,False,True,True,True,70,False
4,59,7,5.7,1.3,10.8,83,0.03,24.7,21.2,False,False,True,True,50,False
2,59,5,6.7,-0.6,12.9,60,0.0,18.4,44.2,False,True,True,True,70,False
1,59,5,12.7,9.0,16.4,51,0.0,28.9,28.6,False,False,True,True,50,False
1,60,5,10.2,8.0,12.7,60,0.0,20.2,27.5,False,False,True,True,50,False
2,60,7,11.5,9.8,13.2,69,0.995,49.6,45.6,False,False,True,True,50,False
4,60,7,9.2,6.7,12.3,76,3.065,37.0,21.2,False,False,True,True,50,False
3,60,7,11.7,9.4,16.9,80,0.594,29.7,24.9,False,False,True,True,50,False
5,60,7,12.0,7.9,15.1,74,0.012,36.2,42.6,False,False,True,True,50,False
3,61,7,10.7,5.9,15.1,74,1.99,35.8,37.7,False,False,True,True,50,False
4,61,7,6.1,2.2,9.1,85,17.131,25.5,21.4,False,False,False,True,20,False
2,61,7,10.8,7.9,14.3,69,0.027,40.7,52.7,False,False,True,True,50,False
5,61,7,11.2,8.5,14.9,82,1.534,14.3,35.8,False,True,True,True,70,False
1,61,5,12.8,10.8,16.2,70,0.0,35.1,25.6,False,False,True,True,50,False
4,62,7,6.8,4.7,9.0,86,6.092,25.9,21.1,False,False,False,True,20,False
2,62,7,8.2,6.5,9.8,81,10.705,27.0,37.6,False,False,False,True,20,False
3,62,7,9.2,5.8,11.8,76,5.184,49.6,29.5,False,False,False,True,20,False
1,62,7,10.9,8.9,14.0,76,48.09,31.7,17.7,False,False,False,True,20,False
5,62,7,11.8,8.7,14.9,73,2.695,43.8,38.8,False,False,True,True,50,False
4,63,7,5.3,2.0,8.9,77,0.029,17.3,23.7,False,True,True,True,70,False
5,63,5,8.7,6.1,11.1,60,0.0,40.0,54.3,False,False,True,True,50,False
3,63,7,6.3,5.0,7.3,88,19.401,29.7,31.3,False,False,False,True,20,False
